title     ,image     ,description     ,price     
Ноутбук HP 250 G9 Intel Core i3-1215U 12GB DDR4 512GB SSD Intel Iris Xe Graphics FHD DOS Silver,https://www.kivano.kg/images/product/122910/1688008568_55403800.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1215U (6/8) 900-4400 МГц; Объем памяти: 12GB DDR4 / 512GB SSD; Видеоконтроллер: Intel Iris Xe Graphics SMA; Вес: от 1.74 кг",38400 сом
Ноутбук Acer Extensa EX215-52-38SC Intel Core i3-1005G1 8GB DDR4 1000GB HDD + 128GB SSD FHD DOS Black,https://www.kivano.kg/images/product/107551/1655374628_29052600.jpg,"Операционная система DOS; процессор Intel Core i3-1005G1 (2/4) 1200-3400 MHz; оперативная память 8GB DDR4; накопитель 1000GB HDD + 128GB SSD; экран 15.6"" TN 1920x1080; видеоадаптер Intel Graphics",38220 сом
Ноутбук Lenovo IdeaPad 3 15IGL05 Intel Celeron N4020 4GB DDR 1000GB HDD Intel UHD Graphics 600 FHD DOS черный,https://www.kivano.kg/images/product/113695/1668143977_63826200.jpeg,Тип: ноутбук; Операционная система: DOS; Процессор: Intel Celeron N4020; Разрешение экрана: 1920x1080; Графический контроллер: Intel UHD Graphics 600; Объем оперативной памяти: 4 GB DDR4; Объем накопителя HDD: 1000 GB; Вес: от 1.7 кг,23270 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 20GB DDR4 256GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120351/1681960695_61525900.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 20GB DDR4/256GB SSD; видеокарта Intel Graphics; без операционной системы",35290 сом
Ноутбук HP 250 G9 Intel Core i3-1215U 12GB DDR4 1000GB SSD Intel Iris Xe Graphics FHD DOS Silver,https://www.kivano.kg/images/product/122911/1688008641_09641800.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1215U (6/8) 900-4400 МГц; Объем памяти: 12GB DDR4 / 1000GB SSD; Видеоконтроллер: Intel Iris Xe Graphics SMA; Вес: от 1.74 кг",41600 сом
Ноутбук Acer Extensa EX215-52-38SC Intel Core i3-1005G1 4GB DDR4 1000GB HDD + 256GB SSD FHD DOS Black,https://www.kivano.kg/images/product/107552/1655374649_80963500.jpg,"Операционная система DOS; процессор Intel Core i3-1005G1 (2/4) 1200-3400 MHz; оперативная память 4GB DDR4; накопитель 1000GB HDD + 256GB SSD; экран 15.6"" TN 1920x1080; видеоадаптер Intel Graphics",37220 сом
Ноутбук Lenovo V15 G2 ITL Intel Core i5-1135G7 16GB DDR4 1000GB HDD NVIDIA MX350 FHD DOS Black,https://www.kivano.kg/images/product/109600/1660286930_29645100.jpg,"экран 15.6"" TN 1920x1080; процессор Intel Core i5-1135G7 (4/8) 2400-4200 MHz; оперативная память 16GB DDR4; накопитель 1000GB HDD; видеоадаптер NVIDIA MX350; DOS",50000 сом
Ноутбук Acer Aspire A315-59-35KV Intel Core i3-1215U 4GB DDR4 256GB SSD FHD IPS Silver,https://www.kivano.kg/images/product/120608/1682758236_74945600.png,"15.6"" IPS 1920x1080~60Hz; процессор Intel Core i3-1215U; оперативная память 4GB DDR4; накопитель 256GB SSD; видеокарта Intel; без операционной системы",33010 сом
Ноутбук HP 250 G9 Intel Core i3-1215U 16GB DDR4 128GB SSD Intel Iris Xe Graphics FHD DOS Silver,https://www.kivano.kg/images/product/122912/1688008743_85441000.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1215U (6/8) 900-4400 МГц; Объем памяти: 16GB DDR4 / 128GB SSD; Видеоконтроллер: Intel Iris Xe Graphics SMA; Вес: от 1.74 кг",37860 сом
Ноутбук Acer Extensa EX215-52-38SC Intel Core i3-1005G1 8GB DDR4 1000GB HDD + 256GB SSD FHD DOS Black,https://www.kivano.kg/images/product/107553/1655374673_08463000.jpg,"Операционная система DOS; процессор Intel Core i3-1005G1 (2/4) 1200-3400 MHz; оперативная память 8GB DDR4; накопитель 1000GB HDD + 256GB SSD; экран 15.6"" TN 1920x1080; видеоадаптер Intel Graphics",38670 сом
Ноутбук HP 250 G9 Intel Core i3-1215U 16GB DDR4 256GB SSD Intel Iris Xe Graphics FHD DOS Silver,https://www.kivano.kg/images/product/122913/1688008827_33532600.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1215U (6/8) 900-4400 МГц; Объем памяти: 16GB DDR4 / 256GB SSD; Видеоконтроллер: Intel Iris Xe Graphics SMA; Вес: от 1.74 кг",38400 сом
Ноутбук MSI Katana GF66 Intel Core i7-12700H 16GB DDR4 512GB SSD Nvidia RTX3060 6GB FHD W11 Black,https://www.kivano.kg/images/product/120354/1681961035_72561100.jpg,"Диагональ экрана: 15.6"" 1920х1080; Операционная система: Windows 11; Процессор: Intel Core i7-12700H (14/20) 2300-4700 MHz; Объем памяти: 16GB DDR4 / 512GB SSD; Видеоконтроллер: Nvidia RTX3060 6GB; Вес: от 2.25 кг",121360 сом
Ноутбук HP 250 G9 Intel Core i3-1215U 16GB DDR4 512GB SSD Intel Iris Xe Graphics FHD DOS Silver,https://www.kivano.kg/images/product/122914/1688008903_47357300.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1215U (6/8) 900-4400 МГц; Объем памяти: 16GB DDR4 / 512GB SSD; Видеоконтроллер: Intel Iris Xe Graphics SMA; Вес: от 1.74 кг",39770 сом
Ноутбук HP 240 G8 Intel Pentium N5030 4GB DDR4 1TB HDD DOS Black,https://www.kivano.kg/images/product/118307/1678343673_23252500.jpg,"14"" SVA 1366x768 дисплей; процессор Intel Pentium N5030; память 4GB DDR4/1TB HDD; видеокарта Intel Graphics; операционная система DOS",27050 сом
Ноутбук Acer Aspire A315-59-55KQ Intel Core i5-1235U 8GB DDR4 256GB SSD FHD IPS Silver,https://www.kivano.kg/images/product/120611/1682758891_96435200.png,"15.6"" IPS 1920x1080~60Hz; процессор Intel Core i5-1235U; оперативная память 8GB DDR4; накопитель 256GB SSD; видеокарта Intel; без операционной системы",43520 сом
Ноутбук HP 250 G9 Intel Core i3-1215U 16GB DDR4 1000GB SSD Intel Iris Xe Graphics FHD DOS Silver,https://www.kivano.kg/images/product/122915/1688009040_12303200.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1215U (6/8) 900-4400 МГц; Объем памяти: 16GB DDR4 / 1000GB SSD; Видеоконтроллер: Intel Iris Xe Graphics SMA; Вес: от 1.74 кг",42970 сом
Ноутбук Acer Extensa EX215-52-38SC Intel Core i3-1005G1 4GB DDR4 500GB HDD + 256GB SSD FHD DOS Black,https://www.kivano.kg/images/product/107556/1655374740_95899200.jpg,"Операционная система DOS; процессор Intel Core i3-1005G1 (2/4) 1200-3400 MHz; оперативная память 4GB DDR4; накопитель 500GB HDD + 256GB SSD; экран 15.6"" TN 1920x1080; видеоадаптер Intel Graphics",36840 сом
Ноутбук HP 250 G9 Intel Core i3-1215U 24GB DDR4 128GB SSD Intel Iris Xe Graphics FHD DOS Silver,https://www.kivano.kg/images/product/122916/1688009248_18911200.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1215U (6/8) 900-4400 МГц; Объем памяти: 24GB DDR4 / 128GB SSD; Видеоконтроллер: Intel Iris Xe Graphics SMA; Вес: от 1.74 кг",39680 сом
Ноутбук Asus X543MA-DM1140 Intel Pentium N5030 4GB DDR4 128GB SSD Intel UHD Graphics 605 FHD DOS серый,https://www.kivano.kg/images/product/103717/1645777693_21137300.jpg,Тип: ноутбук; Операционная система: DOS; Процессор: Intel Pentium N5030; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Intel UHD Graphics 605; Объем оперативной памяти: 4 GB DDR4; Объем накопителя SSD: 128 GB; Вес: от 1.9 кг,34200 сом
Ноутбук Acer Extensa EX215-52-38SC Intel Core i3-1005G1 8GB DDR4 500GB HDD + 256GB SSD FHD DOS Black,https://www.kivano.kg/images/product/107557/1655374777_15367800.jpg,"Операционная система DOS; процессор Intel Core i3-1005G1 (2/4) 1200-3400 MHz; оперативная память 8GB DDR4; накопитель 500GB HDD + 256GB SSD; экран 15.6"" TN 1920x1080; видеоадаптер Intel Graphics",38310 сом
Ноутбук MSI Katana 15 Intel Core i7-12650H 16GB DDR5 1000GB SSD Nvidia RTX4070 8GB FHD W11 Black,https://www.kivano.kg/images/product/120357/1681961383_86630400.jpg,"Диагональ экрана: 15.6"" 1920х1080; Операционная система: Windows 11; Процессор: Intel Core i7-12700H (10/16) 2300-4700 MHz; Объем памяти: 16GB DDR5 / 1000GB SSD; Видеоконтроллер: Nvidia RTX4070 8GB; Вес: от 2.25 кг",175320 сом
Ноутбук HP 250 G9 Intel Core i3-1215U 24GB DDR4 256GB SSD Intel Iris Xe Graphics FHD DOS Silver,https://www.kivano.kg/images/product/122917/1688009327_25707100.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1215U (6/8) 900-4400 МГц; Объем памяти: 24GB DDR4 / 256GB SSD; Видеоконтроллер: Intel Iris Xe Graphics SMA; Вес: от 1.74 кг",40230 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 4GB DDR4 512GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120358/1681961450_32044500.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 4GB DDR4/512GB SSD; видеокарта Intel Graphics; без операционной системы",32910 сом
Ноутбук HP 250 G9 Intel Core i3-1215U 24GB DDR4 512GB SSD Intel Iris Xe Graphics FHD DOS Silver,https://www.kivano.kg/images/product/122918/1688009403_63577500.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1215U (6/8) 900-4400 МГц; Объем памяти: 24GB DDR4 / 512GB SSD; Видеоконтроллер: Intel Iris Xe Graphics SMA; Вес: от 1.74 кг",41600 сом
Ноутбук Acer Extensa EX215-52-38SC Intel Core i3-1005G1 4GB DDR4 500GB HDD FHD DOS Black,https://www.kivano.kg/images/product/107559/1655375166_14328200.jpg,"Операционная система DOS; процессор Intel Core i3-1005G1 (2/4) 1200-3400 MHz; оперативная память 4GB DDR4; накопитель 500GB HDD; экран 15.6"" TN 1920x1080; видеоадаптер Intel Graphics",34650 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 8GB DDR4 512GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120359/1681961522_50167900.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 8GB DDR4/512GB SSD; видеокарта Intel Graphics; без операционной системы",33910 сом
Ноутбук HP 250 G9 Intel Core i3-1215U 24GB DDR4 1000GB SSD Intel Iris Xe Graphics FHD DOS Silver,https://www.kivano.kg/images/product/122919/1688009481_84032600.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1215U (6/8) 900-4400 МГц; Объем памяти: 24GB DDR4 / 1000GB SSD; Видеоконтроллер: Intel Iris Xe Graphics SMA; Вес: от 1.74 кг",44790 сом
Ноутбук Acer Extensa EX215-52-38SC Intel Core i3-1005G1 8GB DDR4 500GB HDD FHD DOS Black,https://www.kivano.kg/images/product/107560/1655375172_22004500.jpg,"Операционная система DOS; процессор Intel Core i3-1005G1 (2/4) 1200-3400 MHz; оперативная память 8GB DDR4; накопитель 500GB HDD; экран 15.6"" TN 1920x1080; видеоадаптер Intel Graphics",36110 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 12GB DDR4 512GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120360/1681961608_50334000.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 12GB DDR4/512GB SSD; видеокарта Intel Graphics; без операционной системы",34920 сом
Ноутбук HP 250 G9 Intel Core i3-1215U 32GB DDR4 128GB SSD Intel Iris Xe Graphics FHD DOS Silver,https://www.kivano.kg/images/product/122920/1688009612_60924100.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1215U (6/8) 900-4400 МГц; Объем памяти: 32GB DDR4 / 128GB SSD; Видеоконтроллер: Intel Iris Xe Graphics SMA; Вес: от 1.74 кг",41510 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 20GB DDR4 512GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120361/1681961692_72596300.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 20GB DDR4/512GB SSD; видеокарта Intel Graphics; без операционной системы",36570 сом
Ноутбук HP 250 G9 Intel Core i3-1215U 32GB DDR4 256GB SSD Intel Iris Xe Graphics FHD DOS Silver,https://www.kivano.kg/images/product/122921/1688012486_41491400.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1215U (6/8) 900-4400 МГц; Объем памяти: 32GB DDR4 / 256GB SSD; Видеоконтроллер: Intel Iris Xe Graphics SMA; Вес: от 1.74 кг",42050 сом
Ноутбук Acer Extensa EX215-52-38SC Intel Core i3-1005G1 4GB DDR4 120GB SSD FHD DOS Black,https://www.kivano.kg/images/product/107562/1655376801_60669500.jpg,"Операционная система DOS; процессор Intel Core i3-1005G1 (2/4) 1200-3400 MHz; оперативная память 4GB DDR4; накопитель 120GB SSD; экран 15.6"" TN 1920x1080; видеоадаптер Intel Graphics",34200 сом
Ноутбук Lenovo V15 Intel Core i3-10110U 4GB DDR 240GB SSD Intel HD Graphics 620 HD DOS Iron Gray,https://www.kivano.kg/images/product/113706/1668144882_68045400.jpg,Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-10110U; Разрешение экрана: 1366x768 HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 4 GB DDR4; Объем накопителя SSD: 240 GB; Вес: от 1.85 кг,27050 сом
Ноутбук Acer Extensa EX215-52-38SC Intel Core i3-1005G1 4GB DDR4 128GB SSD FHD DOS Black,https://www.kivano.kg/images/product/107563/1655376810_25843800.jpg,"Операционная система DOS; процессор Intel Core i3-1005G1 (2/4) 1200-3400 MHz; оперативная память 4GB DDR4; накопитель 128GB SSD; экран 15.6"" TN 1920x1080; видеоадаптер Intel Graphics",34460 сом
Ноутбук Lenovo V15 Intel Core i3-10110U 8GB DDR 1000GB HDD Intel HD Graphics 620 HD DOS Iron Gray,https://www.kivano.kg/images/product/113707/1668145007_28425500.jpg,Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-10110U; Разрешение экрана: 1366x768 HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 8 GB DDR4; Объем накопителя HDD: 1000 GB; Вес: от 1.85 кг,28140 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 4GB DDR4 1TB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120363/1681961849_86201200.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 4GB DDR4/1TB SSD; видеокарта Intel Graphics; без операционной системы",35840 сом
Ноутбук HP 250 G9 Intel Core i3-1215U 32GB DDR4 512GB SSD Intel Iris Xe Graphics FHD DOS Silver,https://www.kivano.kg/images/product/122923/1688012800_76282400.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1215U (6/8) 900-4400 МГц; Объем памяти: 32GB DDR4 / 512GB SSD; Видеоконтроллер: Intel Iris Xe Graphics SMA; Вес: от 1.74 кг",43420 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 8GB DDR4 1TB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120364/1681961922_80491800.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 8GB DDR4/1TB SSD; видеокарта Intel Graphics; без операционной системы",36390 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 4GB DDR4 1TB SSD FHD Electric Blue,https://www.kivano.kg/images/product/121132/1684216939_96457200.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 4GB DDR4; накопитель 1TB SSD; видеокарта Intel; без операционной системы",35750 сом
Ноутбук HP 250 G9 Intel Core i3-1215U 32GB DDR4 1000GB SSD Intel Iris Xe Graphics FHD DOS Silver,https://www.kivano.kg/images/product/122924/1688012868_83431400.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1215U (6/8) 900-4400 МГц; Объем памяти: 32GB DDR4 / 1000GB SSD; Видеоконтроллер: Intel Iris Xe Graphics SMA; Вес: от 1.74 кг",46620 сом
Ноутбук Lenovo V15 Intel Core i3-10110U 8GB DDR 240GB SSD Intel HD Graphics 620 HD DOS Iron Gray,https://www.kivano.kg/images/product/113709/1668145597_00291000.jpg,Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-10110U; Разрешение экрана: 1366x768 HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 8 GB DDR4; Объем накопителя SSD: 240 GB; Вес: от 1.85 кг,28140 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 12GB DDR4 1TB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120365/1681962040_05411400.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 12GB DDR4/1TB SSD; видеокарта Intel Graphics; без операционной системы",36840 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 8GB DDR4 1TB SSD FHD Electric Blue,https://www.kivano.kg/images/product/121133/1684216944_01867600.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 8GB DDR4; накопитель 1TB SSD; видеокарта Intel; без операционной системы",36290 сом
Ноутбук Lenovo V15 Intel Core i3-10110U 8GB DDR 480GB SSD Intel HD Graphics 620 HD DOS Iron Gray,https://www.kivano.kg/images/product/113710/1668145669_05203700.jpg,Тип: ноутбук; Операционная система: DOS; Процессор: Intel Core i3-10110U; Разрешение экрана: 1366x768 HD; Графический контроллер: Intel HD Graphics 620; Объем оперативной памяти: 8 GB DDR4; Объем накопителя SSD: 480 GB; Вес: от 1.85 кг,29330 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 20GB DDR4 1TB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120366/1681962139_64410900.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 20GB DDR4/1TB SSD; видеокарта Intel Graphics; без операционной системы",38580 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 12GB DDR4 1TB SSD FHD Electric Blue,https://www.kivano.kg/images/product/121134/1684216947_12183600.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 12GB DDR4; накопитель 1TB SSD; видеокарта Intel; без операционной системы",36750 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 4GB DDR4 1TB HDD+128GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120367/1681962322_79590900.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 4GB DDR4/1TB HDD+128GB SSD; видеокарта Intel Graphics; без операционной системы",32820 сом
Ноутбук Acer Aspire A315-58-37M9 Intel Core i3-1115G4 20GB DDR4 1TB SSD FHD Electric Blue,https://www.kivano.kg/images/product/121135/1684216954_30401000.jpg,"15.6"" LCD 1920x1080~60Hz; процессор Intel Core i3-1115G4; оперативная память 20GB DDR4; накопитель 1TB SSD; видеокарта Intel; без операционной системы",38490 сом
Ноутбук HP Victus 15-FA0032DX Intel Core i7-12650H 16GB DDR 512GB SSD Nvidia RTX3050Ti 4GB FHD W11 Mica Silver,https://www.kivano.kg/images/product/110384/1662003596_23559300.jpg,"Тип: ноутбук; Операционная система: Windows 11; Процессор: Intel Core i7-12450H; Разрешение экрана: 1920x1080 Full HD; Графический контроллер: Nvidia GeForce RTX3050Ti; Объем оперативной памяти: 16 Gb DDR4; Объем накопителя SSD: 512 Gb; Вес от 2,29 кг",98530 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 8GB DDR4 1TB HDD+128GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120368/1681962405_91541100.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 8GB DDR4/1TB HDD+128GB SSD; видеокарта Intel Graphics; без операционной системы",34010 сом
Ноутбук HP Victus 15-FA1093DX Intel Core i5-13420H 8GB DDR4 256GB SSD NVIDIA RTX3050 FHD DOS Blue,https://www.kivano.kg/images/product/122928/1688013357_19986600.jpg,"15.6"" IPS 1920x1080~144Hz; процессор Intel Core i5-13420H; оперативная память 8GB DDR4; накопитель 256GB SSD; видеокарта NVIDIA RTX3050; операционная система DOS",84030 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 12GB DDR4 1TB HDD+128GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120369/1681962471_65092800.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 12GB DDR4/1TB HDD+128GB SSD; видеокарта Intel Graphics; без операционной системы",34920 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 20GB DDR4 1TB HDD+128GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120370/1681962551_30997300.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 20GB DDR4/1TB HDD+128GB SSD; видеокарта Intel Graphics; без операционной системы",36750 сом
Ноутбук HP Victus 15-FA1093DX Intel Core i5-13420H 8GB DDR4 512GB SSD NVIDIA RTX3050 FHD DOS Blue,https://www.kivano.kg/images/product/122930/1688013496_04524500.jpg,"15.6"" IPS 1920x1080~144Hz; процессор Intel Core i5-13420H; оперативная память 8GB DDR4; накопитель 512GB SSD; видеокарта NVIDIA RTX3050; операционная система DOS",84930 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 4GB DDR4 1TB HDD+256GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120371/1681962672_90563200.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 4GB DDR4/1TB HDD+256GB SSD; видеокарта Intel Graphics; без операционной системы",33640 сом
Ноутбук HP Victus 15-FA1093DX Intel Core i5-13420H 8GB DDR4 1000GB SSD NVIDIA RTX3050 FHD DOS Blue,https://www.kivano.kg/images/product/122931/1688013573_89183500.jpg,"15.6"" IPS 1920x1080~144Hz; процессор Intel Core i5-13420H; оперативная память 8GB DDR4; накопитель 1000GB SSD; видеокарта NVIDIA RTX3050; операционная система DOS",88100 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 8GB DDR4 1TB HDD+256GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120372/1681962736_42568900.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 8GB DDR4/1TB HDD+256GB SSD; видеокарта Intel Graphics; без операционной системы",34830 сом
Ноутбук MSI Pulse 15 Intel Core i7-13620H 16GB DDR5 1000GB SSD Nvidia RTX4060 8GB QHD W11 Black,https://www.kivano.kg/images/product/120373/1681962740_74498300.jpg,"Диагональ экрана: 15.6"" 2560x1440; Операционная система: Windows 11; Процессор: Intel Core i7-13620H (10/16) 2400-4900 MHz; Объем памяти: 16GB DDR5 / 1000GB SSD; Видеоконтроллер: Nvidia RTX4060 8GB; Вес: от 2.1 кг",181100 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 12GB DDR4 1TB HDD+256GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120374/1681962815_42372600.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 12GB DDR4/1TB HDD+256GB SSD; видеокарта Intel Graphics; без операционной системы",35750 сом
Ноутбук Lenovo IdeaPad 3 15IAU7 82RK00EKAK Intel Core i5-1235U 8GB DDR4 256GB SSD Intel Iris Graphics FHD DOS Arctic Grey,https://www.kivano.kg/images/product/121142/1684224457_02793900.png,"Диагональ экрана: 15,6"" 1920х1080; Операционная система: DOS; Процессор: Intel Core i5-1235U (10/12) 1300-4400 МГц; Объем памяти: 8GB DDR4 / 256GB SSD; Видеоконтроллер: Intel Iris Graphics; Вес: от 1.63 кг",44610 сом
Ноутбук HP Victus 15-FA1093DX Intel Core i5-13420H 16GB DDR4 256GB SSD NVIDIA RTX3050 FHD DOS Blue,https://www.kivano.kg/images/product/122934/1688013805_42010800.jpg,"15.6"" IPS 1920x1080~144Hz; процессор Intel Core i5-13420H; оперативная память 16GB DDR4; накопитель 256GB SSD; видеокарта NVIDIA RTX3050; операционная система DOS",86560 сом
Ноутбук Acer Aspire A315-58-394Z Intel Core i3-1115G4 20GB DDR4 1TB HDD+256GB SSD FHD TN Pure Silver,https://www.kivano.kg/images/product/120375/1681962892_01022100.jpg,"15.6"" TN 1920x1080~60Hz; процессор Intel Core i3-1115G4; память 20GB DDR4/1TB HDD+256GB SSD; видеокарта Intel Graphics; без операционной системы",37580 сом
Ноутбук Lenovo IdeaPad 3 15IAU7 82RK00EKAK Intel Core i5-1235U 8GB DDR4 512GB SSD Intel Iris Graphics FHD DOS Arctic Grey,https://www.kivano.kg/images/product/121143/1684224549_28507200.png,"Диагональ экрана: 15,6"" 1920х1080; Операционная система: DOS; Процессор: Intel Core i5-1235U (10/12) 1300-4400 МГц; Объем памяти: 8GB DDR4 / 512GB SSD; Видеоконтроллер: Intel Iris Graphics; Вес: от 1.63 кг",45890 сом
Ноутбук Acer Aspire 3 A315-56 i3-1005G1 4GB DDR4 256GB SSD Intel UHD Graphics FHD DOS Black,https://www.kivano.kg/images/product/121399/1684916710_93083600.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: DOS; Процессор: Intel Core i3-1005G1 (2/4) 1200-3400 МГц; Объем памяти: 4GB DDR4 / 256GB SSD; Видеоконтроллер: Intel UHD Graphics; Вес: от 1.9 кг",27960 сом
Ноутбук HP Victus 15-FA1093DX Intel Core i5-13420H 16GB DDR4 512GB SSD NVIDIA RTX3050 FHD DOS Blue,https://www.kivano.kg/images/product/122935/1688013928_77062200.jpg,"15.6"" IPS 1920x1080~144Hz; процессор Intel Core i5-13420H; оперативная память 16GB DDR4; накопитель 512GB SSD; видеокарта NVIDIA RTX3050; операционная система DOS",87470 сом
Ноутбук MSI Stealth 15 Intel Core i7-13620H 16GB DDR5 1000GB SSD Nvidia RTX4060 8GB FHD W11 Core Black,https://www.kivano.kg/images/product/120376/1681962958_28697200.jpg,"Диагональ экрана: 15.6"" 1920x1080; Операционная система: Windows 11; Процессор: Intel Core i7-13620H (10/16) 2400-4900 MHz; Объем памяти: 16GB DDR5 / 1000GB SSD; Видеоконтроллер: Nvidia RTX4060 8GB; Вес: от 2.1 кг",193190 сом
Ноутбук Lenovo IdeaPad 3 15IAU7 82RK00EKAK Intel Core i5-1235U 8GB DDR4 1000GB SSD Intel Iris Graphics FHD DOS Arctic Grey,https://www.kivano.kg/images/product/121144/1684224641_43961400.png,"Диагональ экрана: 15,6"" 1920х1080; Операционная система: DOS; Процессор: Intel Core i5-1235U (10/12) 1300-4400 МГц; Объем памяти: 8GB DDR4 / 1000GB SSD; Видеоконтроллер: Intel Iris Graphics; Вес: от 1.63 кг",48810 сом
